observed_on,latitude,longitude,scientific_name,common_name,iconic_taxon_name
2026-06-20,12.2294090414,77.03321971,Lutra perspicillata,Smooth-coated Otter,Mammalia
2026-06-21,11.986993191,77.2519057989,Varanus bengalensis,Bengal Monitor,Reptilia
2026-06-20,12.2051224378,77.1334098279,Anas poecilorhyncha,Indian Spot-billed Duck,Aves
2026-06-20,12.2052482737,77.1334554255,Ploceus manyar,Streaked Weaver,Aves
2026-05-30,12.9917254,74.7931344,Ardeola grayii,Indian Pond-Heron,Aves
2026-05-30,12.9951009,74.8094458,Egretta gularis,Western Reef Heron,Aves
2026-05-30,12.9951009,74.8094458,Haliastur indus,Brahminy Kite,Aves
2026-05-30,12.9579104,74.8001146,Vanellus indicus,Red-wattled Lapwing,Aves
2026-05-30,12.9579104,74.8001146,Threskiornis melanocephalus,Black-headed Ibis,Aves
2026-05-30,12.9579104,74.8001146,Ardeola grayii,Indian Pond-Heron,Aves
2026-05-30,12.9579104,74.8001146,Ardea intermedia,Medium Egret,Aves
2026-05-30,13.0107776,74.794309,Threskiornis melanocephalus,Black-headed Ibis,Aves
2026-05-30,13.0107776,74.794309,Dendrocygna javanica,Lesser Whistling-Duck,Aves
2026-05-30,13.0107776,74.794309,Ardeola grayii,Indian Pond-Heron,Aves
2026-05-30,13.0107776,74.794309,Metopidius indicus,Bronze-winged Jacana,Aves
2026-05-30,13.0107776,74.794309,Ardea coromanda,Eastern Cattle-Egret,Aves
2026-07-02,12.8125398,77.5752173,Acridotheres fuscus,Jungle Myna,Aves
2026-07-02,12.8125398,77.5752173,Ptyonoprogne concolor,Dusky Crag-Martin,Aves
2026-07-02,12.8125398,77.5752173,Prinia inornata,Plain Prinia,Aves
2026-07-02,12.8125398,77.5752173,Pycnonotus cafer,Red-vented Bulbul,Aves
2026-07-02,12.8623630704,77.5334944907,Panthera pardus,Leopard,Mammalia
2026-07-02,12.8125398,77.5752173,Artamus fuscus,Ashy Woodswallow,Aves
2026-07-02,12.8125398,77.5752173,Dicrurus leucophaeus,Ashy Drongo,Aves
2026-07-02,12.8125398,77.5752173,Pericrocotus cinnamomeus,Small Minivet,Aves
2026-07-02,12.8125398,77.5752173,Clamator jacobinus,Pied Cuckoo,Aves
2026-07-02,12.8125398,77.5752173,Spilopelia chinensis,Spotted Dove,Aves
2026-07-02,12.8125398,77.5752173,Plocealauda affinis,Jerdon's Bushlark,Aves
2026-05-28,12.8256067,74.8609472,Lonchura striata,White-rumped Munia,Aves
2026-05-28,12.8256067,74.8609472,Leptocoma zeylonica,Purple-rumped Sunbird,Aves
2026-05-28,12.8256067,74.8609472,Haliastur indus,Brahminy Kite,Aves
2026-05-28,12.8256067,74.8609472,Lonchura punctulata,Scaly-breasted Munia,Aves
2026-07-02,12.9245388319,77.4848257703,Macaca radiata,Bonnet Macaque,Mammalia
2026-07-02,17.4309861507,76.6712031886,Spilopelia senegalensis,Laughing Dove,Aves
2026-05-14,12.622184762,75.376540795,Monilesaurus rouxii,Roux's Forest Lizard,Reptilia
2026-07-02,12.951762436,77.5601506233,Funambulus palmarum,Three-striped Palm Squirrel,Mammalia
2026-07-02,12.9519829897,77.5597003475,Centropus sinensis,Greater Coucal,Aves
2026-06-21,15.3471972,74.3896912,Hypnale hypnale,Hump-nosed Viper,Reptilia
2026-06-21,15.3466942997,74.3905984,Microcarbo niger,Little Cormorant,Aves
2026-05-16,14.4095924273,76.5618485212,Sitana,Fan-throated Lizards,Reptilia
2026-07-02,12.2314327583,75.6548237701,Cnemaspis,Round-eyed Geckos,Reptilia
2026-07-01,12.8760333333,77.6966083333,Centropus sinensis,Greater Coucal,Aves
2026-04-25,12.8230284618,76.1969712004,Nettapus coromandelianus,Cotton Pygmy-Goose,Aves
2026-04-25,12.7970727352,76.2452244759,Hydrophasianus chirurgus,Pheasant-tailed Jacana,Aves
2026-04-25,12.7969615728,76.2480619177,Porphyrio poliocephalus,Gray-headed Swamphen,Aves
2026-06-20,12.2051997745,77.1331620589,Ardea purpurea,Purple Heron,Aves
2026-06-28,12.9080494127,77.8667415306,Cinnyris asiaticus,Purple Sunbird,Aves
2026-07-02,15.8352311657,74.4963611662,Microhyla ornata,Ornate Narrow-mouthed Toad,Amphibia
2026-07-01,12.922107783,77.6658333465,Saxicola caprata,Pied Bushchat,Aves
2026-05-02,12.9645640311,77.5736387819,Duttaphrynus,Asian Toads,Amphibia
2026-07-02,12.3187406246,75.7991523626,Felis catus,Domestic Cat,Mammalia
2026-06-16,12.7970583333,77.5608,Minervarya,,Amphibia
2026-07-02,13.018377081,77.56761931,Loris lydekkerianus,Grey Slender Loris,Mammalia
2026-07-02,13.0192262805,77.5708909647,Hemidactylus parvimaculatus,Spotted House Gecko,Reptilia
2026-06-28,13.0797107681,77.5759959162,Zosterops palpebrosus,Indian White-eye,Aves
2026-06-28,13.0836979738,77.5732621493,Lonchura punctulata,Scaly-breasted Munia,Aves
2026-06-28,13.0836979738,77.5732621493,Dicrurus macrocercus,Black Drongo,Aves
2026-06-28,13.0836979738,77.5732621493,Lonchura punctulata,Scaly-breasted Munia,Aves
2026-06-28,13.0816104394,77.5735861125,Prinia socialis,Ashy Prinia,Aves
2025-09-13,15.9190931216,76.5415809962,Raorchestes luteolus,Coorg Yellow Bush Frog,Amphibia
2025-08-12,12.5263179997,77.4470029,Polypedates maculatus,Chunam Tree Frog,Amphibia
2025-08-13,12.0336542,76.1080575,Pavo cristatus,Indian Peafowl,Aves
2026-07-03,17.4260583369,76.6740714759,Aves,Birds,Aves
2026-06-28,12.2114522,76.5538806,Melanochelys trijuga,Indian Black Turtle,Reptilia
2026-07-03,17.4257797139,76.6749965027,Lepus nigricollis,Indian Hare,Mammalia
2026-07-03,12.9095444444,77.668575,Pycnonotus cafer,Red-vented Bulbul,Aves
2026-07-03,12.9081111111,77.6662388889,Vanellus indicus,Red-wattled Lapwing,Aves
2026-07-03,12.8199490535,77.6360312756,Columbidae,Pigeons and Doves,Aves
2026-07-03,12.9082333333,77.665575,Dicrurus macrocercus,Black Drongo,Aves
2026-07-03,12.9123194444,77.662525,Dicaeum erythrorhynchos,Pale-billed Flowerpecker,Aves
2026-07-03,12.9096861111,77.6685083333,Acridotheres tristis,Common Myna,Aves
2026-06-29,16.3482444444,77.5115972222,Ardeola grayii,Indian Pond-Heron,Aves
2026-06-29,16.3482444444,77.5115972222,Argya affinis,Yellow-billed Babbler,Aves
2026-07-03,13.0090227267,77.6824865118,Haliastur indus indus,Brahminy Kite (Indian),Aves
2026-07-03,12.377614648,76.6622355738,Prinia socialis,Ashy Prinia,Aves
2026-07-03,12.3707472222,75.9065555556,Calotes,Oriental Forest Lizards,Reptilia
2026-05-16,17.4275352555,76.6759349406,Vanellus indicus,Red-wattled Lapwing,Aves
2026-06-27,14.5683709406,75.8914528415,Circaetus gallicus,Short-toed Snake-Eagle,Aves
2026-07-03,17.4316937233,76.6742223501,Psilopogon haemacephalus,Coppersmith Barbet,Aves
2026-07-03,17.4257000615,76.6728500649,Funambulus,Palm Squirrels,Mammalia
2026-07-03,17.4304663454,76.6762772575,Hierococcyx varius,Common Hawk-Cuckoo,Aves
2026-07-02,17.4297594078,76.6685524955,Prinia socialis,Ashy Prinia,Aves
2026-07-03,17.4289657791,76.669299826,Copsychus fulicatus,Indian Robin,Aves
2026-07-02,17.4263577521,76.6747349873,Streptopelia decaocto,Eurasian Collared-Dove,Aves
2026-07-03,17.4268782089,76.6733452678,Lepus nigricollis,Indian Hare,Mammalia
2026-07-03,17.426429407,76.6752771288,Argya malcolmi,Large Grey Babbler,Aves
2026-07-03,17.4310427694,76.6736631095,Coracias benghalensis,Indian Roller,Aves
2026-07-03,12.9125862934,77.6115985375,Psilopogon viridis,White-cheeked Barbet,Aves
2026-06-15,11.9491605341,75.8248648111,Pedostibes tuberculosus,Malabar Tree Toad,Amphibia
2026-06-15,11.9494568043,75.8177932689,Raorchestes hassanensis,Dutta's Bubble-nest Frog,Amphibia
2026-06-15,11.8249504676,75.9143353747,Craspedocephalus malabaricus,Malabarian Pit Viper,Reptilia
2026-05-22,12.2300315478,75.6545048207,Raorchestes luteolus,Coorg Yellow Bush Frog,Amphibia
2026-05-21,12.2396234334,75.7413133467,Cyornis tickelliae,Tickell's Blue Flycatcher,Aves
2026-07-03,12.4157168097,77.3684497923,Ploceus philippinus,Baya Weaver,Aves
2026-07-03,13.3926276944,75.6901779167,Duttaphrynus melanostictus,Asian Common Toad,Amphibia
2026-06-19,11.967720603,75.8824422956,Raorchestes,Bush Frogs,Amphibia
2026-04-19,12.4079719513,75.766453624,Rhacophorus lateralis,winged gliding frog,Amphibia
2026-04-16,12.5192284563,75.745883091,Rhacophorus lateralis,winged gliding frog,Amphibia
2026-06-23,12.2417021344,75.8582920209,Bungarus caeruleus,Common Krait,Reptilia
2026-07-03,12.3729516667,75.5613916667,Hylarana intermedia,Rao's Intermediate Golden-backed Frog,Amphibia
2026-04-11,12.4632825612,75.6847323105,Ahaetulla,Asian Longnose Whipsnakes,Reptilia
2026-06-27,12.231052,75.64463,Uropeltis,,Reptilia
2026-07-03,14.6974939022,76.1503894056,Felis catus,Domestic Cat,Mammalia
2026-06-23,12.9503944444,77.5406583333,Canis familiaris,Domestic Dog,Mammalia
2026-07-03,17.4355159052,76.6729104442,Pycnonotus cafer,Red-vented Bulbul,Aves
2026-07-03,12.9620663,77.5968161,Rattus rattus,Black Rat,Mammalia
2026-07-02,13.0766507479,77.6232888177,Anas poecilorhyncha,Indian Spot-billed Duck,Aves
2026-07-03,12.9037847,77.6967049,Hemidactylus,House Geckos,Reptilia
2026-01-01,12.4060648252,75.706605725,Raorchestes luteolus,Coorg Yellow Bush Frog,Amphibia
2026-07-02,17.4295134184,76.6688736901,Sturnia pagodarum,Brahminy Starling,Aves
2026-07-03,17.4256172103,76.6735306755,Euodice malabarica,Indian Silverbill,Aves
2026-07-03,13.3873834106,77.5928524509,Otus sunia,Oriental Scops-Owl,Aves
2026-07-03,17.4257918697,76.6722780839,Leptocoma zeylonica,Purple-rumped Sunbird,Aves
2026-06-29,16.3473277778,77.5083722222,Ploceus philippinus,Baya Weaver,Aves
2026-07-03,14.9951354776,74.6448127561,Clinotarsus curtipes,Bicolored Frog,Amphibia
2026-07-03,14.9597055556,74.7199888889,Craspedocephalus malabaricus,Malabarian Pit Viper,Reptilia
2026-07-03,11.990976,77.1416576,Pseudophilautus,Shrub Frogs,Amphibia
2026-07-03,11.9912774111,77.1418955,Anura,Frogs and Toads,Amphibia
2026-07-02,11.9910406222,77.1419188833,Pseudophilautus,Shrub Frogs,Amphibia
2025-11-28,14.5252690687,74.3148208782,Falco amurensis,Amur Falcon,Aves
2026-07-04,12.9557934,77.52996732,Columba livia domestica,Feral Pigeon,Aves
2025-11-21,12.4563532455,75.6991817057,Duttaphrynus melanostictus,Asian Common Toad,Amphibia
2025-11-15,12.2134874494,75.8266684413,Pitta brachyura,Indian Pitta,Aves
2026-06-29,13.230790966,77.1261724148,Psammophilus dorsalis,Rock Dragon,Reptilia
2026-07-04,12.8794557,77.5296707,Aves,Birds,Aves
2026-07-04,12.816834992,77.7216028422,Ploceus philippinus,Baya Weaver,Aves
2026-07-04,12.816834992,77.7216028422,Athene brama,Spotted Owlet,Aves
2026-07-04,12.9125668387,77.6116176025,Orthotomus sutorius,Common Tailorbird,Aves
2026-07-04,12.9125756479,77.6115804015,Orthotomus sutorius,Common Tailorbird,Aves
2026-07-04,17.3755833333,76.7122716667,Ploceus philippinus,Baya Weaver,Aves
2026-07-02,12.3162092859,76.6209359955,Pseudibis papillosa,Red-naped Ibis,Aves
2026-07-04,12.9318354404,77.7676931387,Pelecanus philippensis,Spot-billed Pelican,Aves
2026-07-04,12.9427222222,77.5425083333,Canis familiaris,Domestic Dog,Mammalia
2026-07-04,11.619405,76.6199716667,Lonchura striata,White-rumped Munia,Aves
2026-07-04,11.62168,76.5976633333,Picus xanthopygaeus,Streak-throated Woodpecker,Aves
2026-06-21,13.3902631097,75.2450391278,Pseudophilautus wynaadensis,Waynad bush frog,Amphibia
2026-06-04,13.0722914952,77.5807556883,Ptyas mucosa,Oriental Rat Snake,Reptilia
2026-05-27,13.0692633563,77.5977146253,Hemiphyllodactylus jnana,Jnana Slender Gecko,Reptilia
2026-07-04,12.8304678129,77.736165237,Hierococcyx varius,Common Hawk-Cuckoo,Aves
2026-07-04,12.8304678129,77.736165237,Ploceus philippinus,Baya Weaver,Aves
2026-07-04,12.8304678129,77.736165237,Psilopogon haemacephalus,Coppersmith Barbet,Aves
2026-07-04,12.8304678129,77.736165237,Centropus sinensis,Greater Coucal,Aves
2026-07-04,12.8304678129,77.736165237,Plegadis falcinellus,Glossy Ibis,Aves
2026-07-04,12.8304678129,77.736165237,Clamator jacobinus,Pied Cuckoo,Aves
2026-07-04,12.8304678129,77.736165237,Athene brama,Spotted Owlet,Aves
2026-07-04,12.8304678129,77.736165237,Saxicola caprata,Pied Bushchat,Aves
2026-07-04,13.0044472222,77.3121583333,Chamaeleo zeylanicus,Indian Chameleon,Reptilia
2026-07-04,13.1091353346,78.32780689,Psammophilus,Rock Agamas,Reptilia
2025-09-07,13.4811440997,77.7228412,Psammophilus dorsalis,Rock Dragon,Reptilia
2026-07-04,12.8225173,77.7294705,Saxicola caprata,Pied Bushchat,Aves
2026-07-04,12.8225173,77.7294705,Spilopelia chinensis,Spotted Dove,Aves
2026-07-04,12.822517,77.72947,Athene brama,Spotted Owlet,Aves
2026-07-04,12.8225171671,77.7294704318,Centropus sinensis,Greater Coucal,Aves
2026-07-04,12.8225171671,77.7294704318,Psilopogon haemacephalus,Coppersmith Barbet,Aves
2026-07-04,12.8225171671,77.7294704318,Ploceus philippinus,Baya Weaver,Aves
2026-07-04,12.8225171671,77.7294704318,Hierococcyx varius,Common Hawk-Cuckoo,Aves
2026-07-04,13.3216866614,77.5904542208,Urva edwardsii,Indian Grey Mongoose,Mammalia
2026-07-04,12.8976630506,77.5545977801,Cyornis tickelliae,Tickell's Blue Flycatcher,Aves
2026-07-04,12.8976630506,77.5545977801,Anas poecilorhyncha,Indian Spot-billed Duck,Aves
2026-07-04,12.0032243729,76.28465271,Duttaphrynus melanostictus,Asian Common Toad,Amphibia
2026-06-25,12.8984673464,77.5583072752,Tachyspiza badia,Shikra,Aves
2026-07-04,15.01,74.7754638889,Raorchestes tuberohumerus,Kudremukh Bush Frog,Amphibia
2026-07-04,15.010475,74.7736694444,Uperodon mormoratus,Indian Dot Frog,Amphibia
2026-07-04,13.3486171033,74.7578858982,Microhyla laterite,laterite narrow-mouthed frog,Amphibia
2026-07-04,15.3673696389,75.1160659722,Hemidactylus,House Geckos,Reptilia
2026-07-01,14.9712098929,74.7064545751,Cyrtodactylus albofasciatus,White-banded Ground Gecko,Reptilia
2026-07-04,12.9791883333,77.7279883333,Milvus migrans,Black Kite,Aves
2026-07-04,12.979225,77.727975,Milvus migrans,Black Kite,Aves
2026-07-04,12.9875216667,77.7448583333,Dicrurus macrocercus,Black Drongo,Aves
2026-07-04,17.4287536964,76.6741764173,Cacomantis passerinus,Grey-bellied Cuckoo,Aves
2026-07-03,17.4378397651,76.6756419092,Calotes versicolor,Indian Garden Lizard,Reptilia
2026-07-04,12.9463305446,77.5847860426,Ardeola grayii,Indian Pond-Heron,Aves
2026-07-04,12.9470572434,77.5819921866,Ardea cinerea,Grey Heron,Aves
2026-07-04,12.9494157323,77.5846804306,Parus cinereus,Asian Tit,Aves
2026-07-04,17.4279472679,76.6732342914,Elanus caeruleus vociferus,Asian Black-winged Kite,Aves
2026-07-04,17.431557455,76.6773032025,Merops orientalis,Asian Green Bee-eater,Aves
2026-07-04,17.4377207743,76.6756130755,Ploceus philippinus,Baya Weaver,Aves
2026-07-04,17.4345738865,76.6742907465,Sus scrofa cristatus,Indian Boar,Mammalia
2026-07-04,17.4385089271,76.6749824211,Passer domesticus,House Sparrow,Aves
2026-07-04,12.5852517644,77.4699050188,Firouzophrynus hololius,Günther's Toad,Amphibia
2026-07-04,12.5856686429,77.4677495286,Gekkota,Geckos,Reptilia
2026-06-14,12.9782033333,77.5968866667,Rattini,Typical Old World Rats,Mammalia
2026-05-28,12.5839496308,76.7549861153,Crocodylus palustris,Mugger Crocodile,Reptilia
2026-07-05,12.7734849437,77.617979385,Psittacula cyanocephala,Plum-headed Parakeet,Aves
2026-07-03,11.9820008943,77.1365441518,Sus scrofa cristatus,Indian Boar,Mammalia
2026-07-05,13.0660624112,77.7710832283,Anas poecilorhyncha,Indian Spot-billed Duck,Aves
2026-07-05,13.0634745997,77.7686427997,Threskiornis melanocephalus,Black-headed Ibis,Aves
2026-07-04,12.8797712222,77.6887893611,Indotyphlops braminus,Brahminy Blindsnake,Reptilia
2026-07-04,17.4382738251,76.675256677,Columba livia domestica,Feral Pigeon,Aves
2026-07-04,17.4386269578,76.6748248413,Passer domesticus,House Sparrow,Aves
2026-07-04,17.4332905497,76.674182117,Pavo cristatus,Indian Peafowl,Aves
2026-07-04,17.4302161985,76.6758491099,Pavo cristatus,Indian Peafowl,Aves
2026-07-04,17.4227241099,76.6759580746,Pavo cristatus,Indian Peafowl,Aves
2026-07-04,12.7394086,77.5751958,Prinia sylvatica,Jungle Prinia,Aves
2026-07-04,12.7234456,77.5751227,Spilornis cheela,Crested Serpent-Eagle,Aves
2026-07-04,12.7075467,77.5690569,Pernis ptilorhynchus ruficollis,Oriental Honey-Buzzard (Indian),Aves
2026-07-04,12.7075467,77.5690569,Pernis ptilorhynchus,Oriental Honey-buzzard,Aves
2026-07-04,12.7234456,77.5751227,Pericrocotus cinnamomeus,Small Minivet,Aves
2026-07-05,12.8620941496,77.7255382198,Psammophilus dorsalis,Rock Dragon,Reptilia
2026-07-04,12.7075467,77.5690569,Chloropsis aurifrons,Golden-fronted Leafbird,Aves
2026-07-04,12.7075467,77.5690569,Leiopicus mahrattensis,Yellow-crowned Woodpecker,Aves
2026-07-04,12.9658536549,77.7280023771,Corvus macrorhynchos,Large-billed Crow,Aves
2026-07-04,12.7075467,77.5690569,Coracina macei,Indian Cuckooshrike,Aves
2026-06-22,12.9659372973,77.7279165464,Hemidactylus frenatus,Asian House Gecko,Reptilia
2026-05-03,12.9661045818,77.7282813268,Funambulus palmarum,Three-striped Palm Squirrel,Mammalia
2026-07-05,12.9183124703,77.6800969988,Mycteria leucocephala,Painted Stork,Aves
2026-05-02,12.9659791184,77.7280667501,Milvus migrans,Black Kite,Aves
2026-07-05,12.9183124703,77.6800969988,Ardeola grayii,Indian Pond-Heron,Aves
2026-04-30,12.9656968636,77.7264024048,Acridotheres tristis,Common Myna,Aves
2026-07-05,12.9183124703,77.6800969988,Amaurornis phoenicurus,White-breasted Waterhen,Aves
2026-07-04,13.0215667096,77.5710050338,Microcarbo niger,Little Cormorant,Aves
2026-07-04,13.0211534188,77.5702829485,Spilopelia chinensis,Spotted Dove,Aves
2026-07-04,13.0211330077,77.5702842094,Leptocoma zeylonica,Purple-rumped Sunbird,Aves
2026-07-04,13.0211435305,77.570290311,Zosterops palpebrosus,Indian White-eye,Aves
2026-07-04,13.0211020128,77.5702742821,Psilopogon viridis,White-cheeked Barbet,Aves
2026-07-04,13.0211272589,77.5702872255,Pycnonotus jocosus,Red-whiskered Bulbul,Aves
2026-07-04,13.1802700677,77.501714919,Pavo cristatus,Indian Peafowl,Aves
2026-07-04,13.1771144851,77.5004352438,Hierococcyx varius,Common Hawk-Cuckoo,Aves
2026-07-04,13.1898933887,77.5052496216,Pycnonotus cafer,Red-vented Bulbul,Aves
2026-07-04,13.1861317029,77.5037675567,Aegithina tiphia,Common Iora,Aves
2026-07-03,11.946459858,77.1802857563,Hemidactylus,House Geckos,Reptilia
2026-07-03,11.9297426766,77.0361885806,Cnemaspis,Round-eyed Geckos,Reptilia
2026-07-05,17.4378084181,76.6755886003,Merops orientalis,Asian Green Bee-eater,Aves
2026-07-05,17.4379977797,76.676053293,Saxicola caprata,Pied Bushchat,Aves
2026-07-05,17.437600184,76.6757133231,Copsychus fulicatus,Indian Robin,Aves
2026-06-27,14.6247611111,74.6120305556,Funambulus tristriatus,Jungle Palm Squirrel,Mammalia
2026-07-04,12.9183124703,77.6800969988,Prinia socialis,Ashy Prinia,Aves
2026-07-04,12.9183124703,77.6800969988,Dicrurus macrocercus,Black Drongo,Aves
2026-07-04,12.9183124703,77.6800969988,Copsychus saularis,Oriental Magpie-Robin,Aves
2026-07-04,12.9183124703,77.6800969988,Dinopium benghalense,Black-rumped Flameback,Aves
2026-07-04,12.9183124703,77.6800969988,Spilopelia chinensis,Spotted Dove,Aves
2026-07-04,12.9183124703,77.6800969988,Pycnonotus jocosus,Red-whiskered Bulbul,Aves
2026-07-04,12.9183124703,77.6800969988,Hirundo rustica,Barn Swallow,Aves
2026-07-04,12.9183124703,77.6800969988,Merops orientalis,Asian Green Bee-eater,Aves
2026-07-04,12.9183124703,77.6800969988,Motacilla maderaspatensis,White-browed Wagtail,Aves
2026-07-04,12.9183124703,77.6800969988,Acridotheres tristis,Common Myna,Aves
2026-07-04,12.9183124703,77.6800969988,Egretta garzetta,Little Egret,Aves
2026-07-04,12.9183124703,77.6800969988,Ardeola grayii,Indian Pond-Heron,Aves
2026-07-04,12.9183124703,77.6800969988,Ardea cinerea,Grey Heron,Aves
2026-07-04,12.9183124703,77.6800969988,Porphyrio poliocephalus,Gray-headed Swamphen,Aves
2026-07-04,17.4322013697,76.6744714603,Calotes versicolor,Indian Garden Lizard,Reptilia
2026-07-03,12.4156732997,77.3684774997,Ptyas mucosa,Oriental Rat Snake,Reptilia
2026-07-05,13.0211306113,77.5702791089,Lonchura punctulata,Scaly-breasted Munia,Aves
2026-07-03,12.41582,77.368981,Otus bakkamoena,Indian Scops-Owl,Aves
2026-07-03,12.5076719046,77.2178702812,Eryx conicus,Rough-scaled Sand Boa,Reptilia
2026-07-05,12.709221,75.1054611,Cnemaspis,Round-eyed Geckos,Reptilia
2026-07-05,12.709221,75.1054611,Cnemaspis,Round-eyed Geckos,Reptilia
2026-07-05,12.3860213341,76.6562448442,Pycnonotus jocosus,Red-whiskered Bulbul,Aves
2026-06-30,13.0129405254,77.5757335017,Pteropus medius,Indian Flying Fox,Mammalia
2026-07-04,12.2083980855,77.1427640319,Threskiornis melanocephalus,Black-headed Ibis,Aves
2026-07-05,12.9518999069,77.5842698479,Columba livia domestica,Feral Pigeon,Aves
2026-07-05,12.7075467,77.5690569,Dendrocitta vagabunda,Rufous Treepie,Aves
2026-07-05,12.7075467,77.5690569,Zosterops palpebrosus,Indian White-eye,Aves
2026-07-05,12.7075467,77.5690569,Spilopelia chinensis,Spotted Dove,Aves
2026-07-05,12.7075467,77.5690569,Psilopogon viridis,White-cheeked Barbet,Aves
2026-07-05,12.7075467,77.5690569,Plocealauda affinis,Jerdon's Bushlark,Aves
2026-07-05,12.7075467,77.5690569,Artamus fuscus,Ashy Woodswallow,Aves
2026-07-05,12.7075467,77.5690569,Lonchura punctulata,Scaly-breasted Munia,Aves
2026-07-05,12.7075467,77.5690569,Lonchura malacca,Tricolored Munia,Aves
2026-07-05,12.7075467,77.5690569,Motacilla maderaspatensis,White-browed Wagtail,Aves
2026-07-05,12.7075467,77.5690569,Spilopelia senegalensis,Laughing Dove,Aves
2026-07-05,12.7075467,77.5690569,Spilornis cheela,Crested Serpent-Eagle,Aves
2026-07-05,12.7075467,77.5690569,Leptocoma zeylonica,Purple-rumped Sunbird,Aves
2026-07-05,12.7075467,77.5690569,Psittacula krameri,Rose-ringed Parakeet,Aves
2026-07-05,12.7075467,77.5690569,Dicrurus caerulescens,White-bellied Drongo,Aves
2026-07-05,12.7075467,77.5690569,Pericrocotus cinnamomeus,Small Minivet,Aves
2026-07-05,12.7075467,77.5690569,Argya affinis,Yellow-billed Babbler,Aves
2026-07-05,12.7075467,77.5690569,Taccocua leschenaultii,Sirkeer Malkoha,Aves
2026-07-05,12.7075467,77.5690569,Phaenicophaeus viridirostris,Blue-faced Malkoha,Aves
2026-07-05,12.7075467,77.5690569,Leiopicus mahrattensis,Yellow-crowned Woodpecker,Aves
2026-07-05,12.7075467,77.5690569,Leiopicus mahrattensis,Yellow-crowned Woodpecker,Aves
2026-07-05,12.7075467,77.5690569,Terpsiphone paradisi,Indian Paradise-Flycatcher,Aves
2026-07-05,12.7075467,77.5690569,Coracina macei,Indian Cuckooshrike,Aves
2026-07-05,12.7075467,77.5690569,Cyornis tickelliae,Tickell's Blue Flycatcher,Aves
2026-07-05,12.7075467,77.5690569,Merops orientalis,Asian Green Bee-eater,Aves
2026-07-05,12.7075467,77.5690569,Ploceus philippinus,Baya Weaver,Aves
2026-07-05,12.7075467,77.5690569,Lanius schach,Long-tailed Shrike,Aves
2026-06-26,13.1463523,77.4829931,Anura,Frogs and Toads,Amphibia
2026-06-26,13.1456523997,77.4830503,Anura,Frogs and Toads,Amphibia
2025-08-30,13.4732468206,77.2433891147,Aquila fasciata,Bonelli's Eagle,Aves
2026-07-05,13.668071269,77.4549111351,Tephrodornis pondicerianus,Common Woodshrike,Aves
2026-07-05,13.6654402435,77.4598980322,Upupa epops,Common Hoopoe,Aves
2026-07-04,13.6658386783,77.4600495771,Pycnonotus luteolus,White-browed Bulbul,Aves
2026-07-05,13.3935022222,75.6903076111,Hylarana intermedia,Rao's Intermediate Golden-backed Frog,Amphibia
2026-07-05,17.4377210941,76.6756271571,Prinia sylvatica,Jungle Prinia,Aves
2025-11-12,12.4745607181,75.7097271457,Ichthyophis,Striped Caecilians,Amphibia
2025-11-12,12.4776876509,75.7197720185,Craspedocephalus malabaricus,Malabarian Pit Viper,Reptilia
2026-07-05,11.9761638889,76.2258305556,Vanellus indicus,Red-wattled Lapwing,Aves
2026-07-05,11.9805277778,76.2703777778,Duttaphrynus melanostictus,Asian Common Toad,Amphibia
2025-11-03,12.2078354346,75.8168404922,Ocyceros griseus,Malabar Grey Hornbill,Aves
2026-06-27,14.74767705,74.31762346,Hypnale hypnale,Hump-nosed Viper,Reptilia
2026-07-04,13.1803855532,77.5019547343,Strix ocellata,Mottled Wood-Owl,Aves
2026-06-27,14.7213801,74.289637,Sphaerotheca dobsonii,Mangalore Burrowing Frog,Amphibia
2026-07-05,17.4259668488,76.6754803061,Dendrocitta vagabunda,Rufous Treepie,Aves
2026-06-27,14.6356920929,74.3845583845,Pedostibes tuberculosus,Malabar Tree Toad,Amphibia
2026-07-04,15.335565412,76.4580518989,Psammophilus dorsalis,Rock Dragon,Reptilia
2026-05-23,12.306775,76.6712,Duttaphrynus melanostictus,Asian Common Toad,Amphibia
2026-07-05,11.980525,76.2703777778,Duttaphrynus melanostictus,Asian Common Toad,Amphibia
2026-07-05,17.4296045849,76.6692089662,Cinnyris asiaticus,Purple Sunbird,Aves
2026-07-04,17.4217503494,76.6755916178,Dicrurus macrocercus,Black Drongo,Aves
2026-07-05,17.4225427298,76.6736248881,Dicrurus caerulescens,White-bellied Drongo,Aves
2026-07-05,17.4295780347,76.6691861674,Cinnyris asiaticus,Purple Sunbird,Aves
2026-07-05,17.4269962472,76.6779616848,Eudynamys scolopaceus,Asian Koel,Aves
2026-07-05,17.4262294771,76.6755601019,Pavo cristatus,Indian Peafowl,Aves
2026-07-05,17.4212065255,76.6752922162,Ploceus philippinus,Baya Weaver,Aves
2026-07-04,12.0863548693,77.4882766241,Colubridae,Colubrid Snakes,Reptilia
2026-07-03,12.5333356212,76.4555321261,Lanius schach,Long-tailed Shrike,Aves
2026-07-02,13.0675278333,77.7687616667,Phoenicopterus roseus,Greater Flamingo,Aves
2026-07-06,12.9713399997,77.6142798,Ocyceros birostris,Indian Grey Hornbill,Aves
2026-07-06,13.2938528,77.6013727,Motacilla,Wagtails,Aves
2026-07-06,13.2938921135,77.6016231494,Motacilla,Wagtails,Aves
